TIMESTAMP,IRT2015C1xx24,TDR2015C10624,TDR2015C11824,TDR2015C13024,TDR2015C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-28 18:00:00,27.49831,27.4,19.758335,19.4,18.7,32.863166666666665,43.203,3.2071,194.1,908.249905,351.8583333333333,0.0,33.011,32.707,44.00633333333334,42.53366666666667,,0.0,,,
2024-07-28 19:00:00,26.614215,27.4,19.775,19.35,18.7,31.537666666666667,48.17733333333333,2.1562,195.25,908.4840533333332,134.839,0.0,31.687,31.3835,48.71366666666667,47.617,,0.0,,,
2024-07-28 20:00:00,24.481565,27.4,19.775,19.391665,18.675,28.921166666666668,51.06433333333334,1.9745166666666667,185.81733333333327,908.92325,22.47853333333333,0.0,29.08083333333333,28.74633333333333,51.66033333333333,50.53216666666666,,0.0,,,
2024-07-28 21:00:00,20.5365,27.424995000000003,19.8,19.391665,18.675,24.143833333333337,64.78966666666666,1.48035,151.85865,908.9337133333332,0.0057166666666666,0.0,24.317166666666665,23.976666666666667,65.48816666666667,64.07883333333334,,0.0,,,
2024-07-28 22:00:00,18.17089,27.424995000000003,19.8,19.375,18.65,21.831,76.9625,1.7884166666666663,191.3283333333333,909.7773683333332,0.0,0.0,21.981,21.680333333333333,77.2075,76.709,,0.0,,,
2024-07-28 23:00:00,17.357695,27.441665,19.791665,19.358335,18.658335,20.607333333333333,80.75316666666666,1.1319,229.2835,910.6642933333331,0.0,0.0,20.7605,20.442833333333333,81.10883333333332,80.38650000000001,,0.0,,,
2024-07-29 00:00:00,15.907165,27.475,19.791665,19.375,18.683335,19.44933333333333,81.85083333333334,1.1293333333333335,162.16,910.8314583333332,0.0,0.0,19.604333333333333,19.28966666666667,82.18516666666666,81.53216666666667,,0.0,5.4288634395039495,6.243192955429541,1.15
2024-07-29 01:00:00,15.38241,27.43333,19.766665,19.391665,18.666665,18.928,81.49583333333334,0.9484666666666668,133.76133333333334,910.8262966666666,0.0,0.0,19.0825,18.772,81.8415,81.146,,0.0,,,
2024-07-29 02:00:00,14.900525,27.40833,19.79167,19.38333,18.633335,17.09016666666667,87.63333333333334,1.2340000000000002,168.69500000000002,911.19409,0.0,0.0,17.235333333333333,16.930833333333332,87.91666666666667,87.34666666666666,,0.0,,,
2024-07-29 03:00:00,14.547445,27.4,19.775,19.333335,18.68333,16.699666666666666,87.69333333333334,0.9939833333333332,154.245,910.98405,0.0,0.0,16.847166666666666,16.543,87.93666666666667,87.45,,0.0,,,
