TIMESTAMP,TDR2012B40624,TDR2012B41824,TDR2012B43024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,eto,etc,kc
2024-08-16 12:00:00,,,,28.506166666666665,44.98483333333333,2.498066666666667,273.05333333333334,917.770715,849.3833333333333,0.0,28.667,28.33483333333333,46.1935,43.867666666666665,,,
2024-08-16 13:00:00,,,,29.884166666666665,43.0335,2.7776,287.54,917.2803266666668,897.7666666666667,0.0,30.061,29.713,44.31716666666667,41.842333333333336,,,
2024-08-16 14:00:00,,,,30.433333333333334,43.4975,2.959233333333333,305.4616666666667,916.8938966666666,885.25,0.0,30.59583333333333,30.26333333333333,44.63466666666667,42.43266666666667,,,
2024-08-16 15:00:00,,,,31.15,39.48350000000001,2.786583333333333,302.505,916.5605716666666,819.275,0.0,31.31583333333333,30.980166666666666,40.54016666666666,38.47633333333333,,,
2024-08-16 16:00:00,,,,31.797166666666666,35.588,2.3776333333333333,278.175,916.0424433333334,704.4300000000001,0.0,31.966,31.651333333333334,36.579166666666666,34.6325,,,
2024-08-16 17:00:00,18.43333,12.56667,,32.00183333333333,33.9225,2.2432666666666665,234.83,915.845065,547.3766666666667,0.0,32.163333333333334,31.8495,34.67666666666666,33.22983333333333,,,
2024-08-16 18:00:00,18.45,12.625,12.583335,31.22433333333333,35.904333333333334,2.508466666666666,206.555,915.8485466666666,354.48833333333334,0.0,31.36583333333333,31.076666666666664,36.53916666666667,35.317,,,
2024-08-16 19:00:00,18.5,12.65,12.6,29.807,39.46066666666666,1.8287166666666663,200.385,915.94176,152.872,0.0,29.96433333333333,29.647166666666667,39.92883333333334,39.04166666666666,,,
2024-08-16 20:00:00,18.508335,12.633335,12.6,25.261000000000003,58.11,1.4314833333333332,181.91666666666663,916.1561233333334,11.92735,0.0,25.4155,25.108166666666666,58.397666666666666,57.83383333333334,,,
2024-08-16 21:00:00,18.5,12.65,12.575,21.879166666666663,72.21383333333333,1.7512166666666669,180.78166666666667,916.2609366666668,0.0,0.0,22.034166666666668,21.731166666666663,72.44933333333333,71.998,,,
2024-08-16 22:00:00,18.525,12.64167,12.6,20.69833333333333,77.35716666666667,1.6650333333333334,184.2133333333333,916.4932966666668,0.0,0.0,20.847666666666665,20.556,77.54616666666668,77.18116666666667,,,
2024-08-16 23:00:00,18.55833,12.666665,12.625,20.002,79.51266666666668,1.6062166666666668,185.38166666666663,916.7192466666668,0.0,0.0,20.15233333333333,19.8435,79.7245,79.31683333333334,,,
2024-08-17 00:00:00,,,,21.438333333333333,73.55333333333333,2.1326,189.53166666666667,916.95702,0.0,0.0,21.5875,21.28183333333333,73.79033333333334,73.31883333333333,5.121261569725776,5.889450805184643,1.15
2024-08-17 01:00:00,,,,20.5015,78.46283333333332,1.5216333333333334,193.085,916.8897116666668,0.0,0.0,20.6435,20.3545,78.67916666666666,78.247,,,
2024-08-17 02:00:00,,,,19.60633333333333,80.7105,0.6600666666666667,77.107,917.0065383333332,0.0,0.0,19.755333333333333,19.4515,80.97983333333333,80.4305,,,
2024-08-17 03:00:00,,,,18.492,84.26833333333335,0.65025,79.96366666666667,917.1208033333334,0.0,0.0,18.646666666666665,18.33033333333333,84.6225,83.9195,,,
2024-08-17 04:00:00,,,,16.817333333333334,90.15666666666668,0.5410833333333334,122.276,917.4146366666666,0.0,0.0,16.957833333333333,16.667833333333334,90.58,89.78500000000001,,,
2024-08-17 05:00:00,,,,15.861166666666666,93.15,0.5674166666666667,97.19966666666669,917.6913416666666,0.0,0.0,16.0185,15.714833333333331,93.44666666666669,92.86333333333332,,,
2024-08-17 06:00:00,,,,16.741666666666667,91.9,0.6293333333333333,63.669,917.9263666666668,0.0,0.0,16.887333333333334,16.5895,92.115,91.69666666666669,,,
2024-08-17 07:00:00,,,,16.692,95.47333333333331,1.2773,65.72783333333334,918.2351583333332,17.232933333333335,0.0,16.832166666666666,16.5435,95.64166666666668,95.31,,,
2024-08-17 08:00:00,,,,18.39783333333333,90.12333333333332,2.223016666666666,101.15816666666666,918.5142516666668,210.85,0.0,18.540166666666668,18.252666666666663,90.34833333333331,89.91333333333334,,,
2024-08-17 09:00:00,,,,21.28383333333333,76.5785,2.52885,131.14,918.38248,413.78333333333336,0.0,21.437833333333334,21.130666666666663,77.016,76.14616666666667,,,
2024-08-17 10:00:00,,,,24.6575,62.92316666666667,3.651216666666667,162.9633333333333,918.1569383333332,595.8016666666666,0.0,24.8265,24.4875,63.582,62.29933333333334,,,
2024-08-17 11:00:00,,,,26.8305,57.57116666666666,4.222066666666667,163.12833333333336,917.9251666666668,738.935,0.0,26.995833333333334,26.672833333333333,58.20033333333333,56.98683333333334,,,
2024-08-17 12:00:00,,,,28.431,53.751666666666665,4.19355,161.995,917.717635,833.8416666666667,0.0,28.604,28.248833333333334,54.399,53.21583333333333,,,
2024-08-17 13:00:00,,,,29.9975,48.431,3.2737833333333333,162.21166666666667,917.6809133333334,883.4666666666667,0.0,30.17983333333333,29.819666666666667,49.255833333333335,47.72033333333333,,,
2024-08-17 14:00:00,,,,30.923166666666667,45.895833333333336,3.040016666666667,170.29666666666665,917.3106533333332,875.3666666666667,0.0,31.10033333333333,30.735333333333333,46.641666666666666,45.15416666666667,,,
2024-08-17 15:00:00,,,,31.52833333333333,45.79733333333333,3.6648833333333335,173.74333333333334,916.8635916666666,809.8933333333333,0.0,31.702166666666663,31.36916666666667,46.505,45.11633333333334,,,
2024-08-17 16:00:00,,,,31.834,47.1955,3.53365,158.67666666666668,916.49208,692.1366666666667,0.0,32.00633333333334,31.67633333333333,47.79583333333333,46.68566666666666,,,
2024-08-17 17:00:00,,,,32.0175,48.57616666666667,3.366616666666667,156.92166666666665,916.233525,480.39166666666665,0.0,32.192166666666665,31.857166666666668,49.05116666666667,48.19083333333333,,,
2024-08-17 18:00:00,,,,31.208,50.179,3.21895,148.3733333333333,916.1392,338.9,0.0,31.365333333333336,31.05883333333333,50.53783333333333,49.86366666666667,,,
2024-08-17 19:00:00,,,,30.18933333333333,53.089666666666666,2.5607666666666664,147.02333333333334,916.073795,142.48066666666668,0.0,30.343833333333336,30.035500000000003,53.35783333333333,52.85616666666667,,,
2024-08-17 20:00:00,,,,27.696,61.048,1.5726166666666666,145.55499999999998,916.2295383333332,6.5226500000000005,0.0,27.83716666666667,27.548166666666663,61.238166666666665,60.8785,,,
2024-08-17 21:00:00,,,,24.906333333333336,72.31933333333333,0.6636666666666666,72.575,916.6042216666666,0.0,0.0,25.070666666666668,24.751,72.619,72.04050000000001,,,
2024-08-17 22:00:00,,,,23.377,80.45133333333334,0.4234333333333333,76.16516666666666,916.8690416666668,0.0,0.0,23.525,23.229333333333333,80.76533333333333,80.15733333333333,,,
2024-08-17 23:00:00,,,,23.87183333333333,75.87233333333333,1.2409666666666666,120.52116666666666,917.081025,0.0,0.0,24.0275,23.71633333333333,76.11416666666668,75.63433333333333,,,
2024-08-18 00:00:00,,,,21.35683333333333,94.03833333333334,0.7200666666666666,75.39633333333333,917.5285116666668,0.0,0.0,21.508333333333333,21.2165,94.23166666666664,93.84833333333331,2.4405019333334885,2.8065772233335116,1.15
2024-08-18 01:00:00,,,,20.630333333333333,96.965,0.6952333333333333,82.58166666666666,917.76664,0.0,0.0,20.772166666666667,20.493166666666664,97.12833333333332,96.80833333333334,,,
2024-08-18 02:00:00,,,,19.765833333333333,95.435,0.5156833333333333,67.31649999999999,917.6976466666669,0.0,0.0,19.91033333333333,19.617166666666662,95.615,95.26833333333336,,,
