TIMESTAMP,IRT5006B1xx24,TDR5006B10624,TDR5006B11824,TDR5006B13024,TDR5006B14224,DEN5006B1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc,recommendation
2024-07-05 04:00:00,11.35631,27.5,14.875,14.975,18.975,1858.4155,13.419666666666666,80.1075,0.8076666666666666,233.81,920.921865,0.0,0.0,13.558833333333332,13.272333333333334,80.29183333333334,79.91483333333333,,0.2427572427572426,,,,0.4935495081896794
2024-07-05 05:00:00,11.187,27.48333,14.9,14.966670000000002,18.841665000000003,1858.5045,12.256,88.405,0.3157833333333333,140.82066666666665,921.0775933333332,0.0,0.0,12.3785,12.100166666666668,88.59166666666667,88.22166666666666,,0.2427572427572426,,,,0.4935495081896794
2024-07-05 06:00:00,11.181125,27.466665,14.88333,14.925,18.875,1858.533,12.9755,86.36,0.66115,252.44333333333333,921.185865,20.48345,0.0,13.115666666666668,12.8185,86.55333333333333,86.15,,0.2457544455544456,,,,0.49617867142604
2024-07-05 07:00:00,13.70407,27.40833,14.908335,14.975,18.85,1858.4875,14.445,82.91383333333333,0.9453166666666668,292.5733333333334,921.251655,97.23416666666668,0.0,14.5855,14.290666666666668,83.18333333333334,82.616,,0.2450883116883117,,,,0.4955896253204227
2024-07-05 08:00:00,14.376365000000002,27.40833,14.908335,14.966665,19.025,1858.7845,14.864166666666668,83.28500000000001,1.2179833333333334,282.5083333333333,921.4239333333334,98.34483333333333,0.0,15.005833333333332,14.708333333333334,83.61333333333333,82.94,,0.2454213786213787,,,,0.49588380456096814
2024-07-05 09:00:00,15.7901,27.391665,14.866665,15.025,18.875,1858.839,16.4375,79.8105,1.3641166666666666,283.2866666666667,921.374495,216.2,0.0,16.575666666666667,16.277333333333335,80.42316666666667,79.218,,0.2454213786213787,,,,0.49588380456096814
2024-07-05 10:00:00,19.181245,27.391665,14.875,15.008335,18.825,1858.4235,20.0385,64.92166666666667,2.3119666666666663,290.14500000000004,920.9792683333332,588.9449999999999,0.0,20.194666666666667,19.876,66.02466666666666,63.792,,0.2457542457542459,,,,0.49617849433405864
2024-07-05 11:00:00,22.67151,27.325,14.841665,15.008335,18.875,1852.5615,22.96583333333333,52.25933333333333,3.034883333333333,285.78,920.6634383333331,795.4783333333332,0.0,23.1255,22.792166666666667,53.57899999999999,51.02966666666667,,0.2497502497502498,,,,0.49977187237978427
2024-07-05 12:00:00,24.208865,27.25,14.833335,14.925,18.8,1828.8885,23.9265,44.72966666666667,2.9099500000000003,295.4183333333333,920.230735,731.135,0.0,24.0845,23.762666666666668,46.00966666666667,43.453833333333336,,0.2564101898101897,,,,0.5000375826068993
2024-07-05 13:00:00,24.25148,27.2,14.825,14.9,18.86667,1797.5310000000002,24.8615,42.21133333333333,2.68475,301.51166666666666,919.914465,924.5366666666666,0.0,25.0235,24.696166666666667,43.987,40.57383333333333,,0.2597402597402597,,,,0.500086816022379
2024-07-05 14:00:00,25.723415,27.133335,14.816665,14.85833,18.8,1772.2325,25.553166666666662,40.06033333333333,2.4689166666666664,291.0083333333333,919.3431333333334,931.8166666666668,0.0,25.69833333333333,25.408666666666665,41.79883333333333,38.51366666666667,,0.2644023976023979,,,,0.5001900097757099
2024-07-05 15:00:00,26.131245,27.033330000000003,14.766665,14.783329999999998,18.758335,1756.3045,26.156,39.10983333333333,2.267033333333333,293.17333333333335,918.767245,864.1666666666666,0.0,26.304166666666667,26.0015,40.66716666666666,37.5615,,0.2733936063936062,,,,0.5005028688680135
2024-07-05 16:00:00,26.360805,26.933335,14.741665,14.7,18.74167,1755.4149999999995,26.1175,37.166,1.9269333333333327,299.435,918.24577,603.3866666666667,0.0,26.3,25.933666666666667,38.761833333333335,35.683,,0.2817182817182819,,,,0.5009283557601554
2024-07-05 17:00:00,24.387525,26.9,14.708335,14.65,18.75,1759.9445,25.093666666666664,40.69833333333334,1.6607999999999998,314.4629166666667,917.8256266666666,349.3333333333333,0.0,25.250166666666665,24.931833333333334,42.12716666666667,39.342,,0.2863802197802201,,,,0.5012248979801565
2024-07-05 18:00:00,25.700125,26.875,14.73333,14.65,18.733335,1763.7280000000003,26.0585,38.44666666666667,1.6686166666666666,320.0383333333333,917.2775516666668,390.81666666666666,0.0,26.20716666666667,25.896,39.74466666666667,37.2185,,0.2863804195804195,,,,0.5012249115992786
2024-07-05 19:00:00,26.17756,26.816665,14.7,14.6,18.741665,1763.7265,26.256,37.6565,0.7148166666666668,292.26166666666666,917.0693783333334,233.36,0.0,26.406,26.105666666666664,38.908,36.537666666666674,,0.2920413586413588,,,,0.5016425206788738
2024-07-05 20:00:00,24.6494,26.8,14.7,14.6,18.741665,1765.581,25.053166666666662,43.42083333333333,0.2732333333333333,80.10166666666667,917.0810633333332,74.452,0.0,25.213666666666665,24.8825,44.92666666666666,41.89566666666666,,0.2927072927072924,,,,0.5016958571956123
2024-07-05 21:00:00,20.412565,26.8,14.69167,14.6,18.775,1772.559,19.511333333333333,65.98616666666666,0.6037333333333333,139.31066666666666,917.26525,1.0985333333333334,0.0,19.667666666666666,19.336666666666662,66.65466666666667,65.2595,,0.2930401598401597,,,,0.5017228529749294
2024-07-05 22:00:00,17.0824,26.8,14.7,14.61667,18.716665,1775.0134999999998,17.762,72.32966666666667,0.40015,113.47498333333333,917.7260616666666,0.0,0.0,17.913666666666664,17.598333333333336,72.69616666666667,71.92883333333333,,0.2920411588411588,,,,0.5016425048104297
2024-07-05 23:00:00,16.099484999999998,26.8,14.691665,14.633335,18.741665,1780.193,17.951,69.52716666666667,1.2889333333333333,159.18333333333334,917.8333616666666,0.0,0.0,18.09916666666667,17.788833333333333,69.81116666666667,69.23933333333333,,0.2917082917082915,,,,0.5016161795281123
2024-07-06 00:00:00,15.09483,26.791665,14.691665,14.633335,18.766665,1782.9595000000002,16.744833333333336,72.47616666666666,2.043083333333333,182.085,917.8198983333332,0.0,0.0,16.891333333333332,16.580166666666667,72.71849999999999,72.24066666666666,,0.2920413586413588,3.759365695911476,4.511238835093771,1.2,0.5016425206788738
2024-07-06 01:00:00,15.31875,26.8,14.7,14.65,18.7,1784.888,16.2445,76.01666666666667,2.019066666666667,181.94833333333327,917.63805,0.0,0.0,16.395,16.068166666666666,76.27283333333334,75.75366666666667,,0.2907092907092906,,,,0.5015385080860847
2024-07-06 02:00:00,15.17095,26.75833,14.683335,14.591665,18.733335,1786.1319999999998,14.987666666666666,85.38666666666667,1.6470333333333331,193.0433333333333,916.9609466666666,0.0,0.0,15.126833333333334,14.827333333333334,85.58999999999999,85.18333333333334,,0.2953714285714284,,,,0.5019182211559416
2024-07-06 03:00:00,14.09138,26.741665,14.7,14.625,18.708335,1789.304,14.642,83.26083333333332,0.8931,138.42299999999997,916.7140833333334,0.0,0.0,14.786666666666669,14.4895,83.539,82.97083333333333,,0.2940393606393606,,,,0.5018052363128063
2024-07-06 04:00:00,13.31839,26.7,14.68333,14.608335,18.741665,1791.8595,15.229166666666666,77.508,1.6135,166.41316666666668,916.8357066666666,0.0,0.0,15.383,15.0765,77.74116666666667,77.26866666666666,,0.2970363636363636,,,,0.5020645448195579
2024-07-06 05:00:00,12.71776,26.7,14.675,14.6,18.71667,1791.9954999999998,12.942166666666669,88.55,0.5996333333333334,140.0875,916.68516,0.0,0.0,13.0855,12.7905,88.80166666666668,88.30666666666666,,0.2977022977022975,,,,0.5021246685574414
2024-07-06 06:00:00,11.62849,26.7,14.691665,14.641665,18.725,1794.8829999999998,12.865666666666668,91.77833333333334,0.5975166666666667,70.06616666666667,916.3994116666668,17.37885,0.0,13.019666666666666,12.715166666666669,92.02,91.54833333333332,,0.2953714285714284,,,,0.5019182211559416
2024-07-06 07:00:00,13.89234,26.7,14.683335,14.608335,18.7,1796.6105,15.484833333333334,88.31583333333333,0.1922666666666666,49.10046666666666,916.18836,91.0025,0.0,15.64,15.321166666666668,88.72816666666668,87.89466666666667,,0.2970361638361636,,,,0.5020645269180177
2024-07-06 08:00:00,16.641894999999998,26.7,14.708335,14.63333,18.75,1798.037,17.487333333333332,83.91666666666667,1.0068333333333332,45.686,915.8074866666668,135.46666666666667,0.0,17.629833333333334,17.336166666666667,84.48833333333333,83.38000000000001,,0.2950383616383615,,,,0.5018896313808064
2024-07-06 09:00:00,18.240725,26.63333,14.708335,14.64167,18.71667,1797.8919999999998,18.335500000000003,79.02033333333334,1.5056,52.549166666666665,915.830755,197.80166666666668,0.0,18.47716666666667,18.17383333333333,79.65233333333335,78.40166666666667,,0.2973692307692309,,,,0.5020944831624558
2024-07-06 10:00:00,19.40435,26.616665,14.7,14.65,18.71667,1797.8825,18.72533333333333,75.89016666666666,1.4474833333333337,105.92221666666666,914.6759316666668,107.95116666666668,0.0,18.868,18.5675,76.4165,75.41233333333334,,0.2980353646353648,,,,0.5021550834939406
2024-07-06 11:00:00,17.900735,26.6,14.691665,14.641665,18.7,1814.7505,18.577166666666667,86.546,1.8868166666666668,80.95583333333335,913.905545,505.33,0.0,18.73183333333333,18.40533333333333,87.34200000000001,85.73466666666667,,0.2993674325674323,,,,0.5022790277229672
2024-07-06 12:00:00,22.74966,26.591665000000003,14.733335,14.65,18.75,1828.0455,21.916833333333333,73.86966666666667,2.3444333333333334,108.0445,913.322915,796.8033333333333,0.0,22.071166666666667,21.768,75.01916666666666,72.75583333333334,,0.2977022977022978,,,,0.5021246685574414
2024-07-06 13:00:00,24.293765,26.575,14.658335,14.625,18.808335,1827.173,22.486666666666668,72.31099999999999,2.8844,54.70666666666667,913.14259,631.435,0.0,22.645166666666668,22.318166666666663,73.47416666666666,71.23766666666667,,0.302364235764236,,,,0.5025714492945652
2024-07-06 14:00:00,23.18661,26.50833,14.64167,14.6,18.76667,1826.062,21.266166666666667,71.45733333333332,4.564866666666666,51.67766666666667,913.319345,578.0233333333333,0.0,21.420666666666666,21.111666666666668,72.25949999999999,70.67883333333333,,0.3066933066933068,,,,0.503027604290374
2024-07-06 15:00:00,23.382305,26.45,14.66667,14.65,18.758335,1813.0075,21.799333333333333,68.56416666666668,3.06675,81.56833333333334,913.0759833333334,839.675,0.0,21.96483333333333,21.622833333333336,69.57516666666668,67.60116666666667,,0.3060271728271729,,,,0.5029547850050059
2024-07-06 16:00:00,23.79729,26.4,14.591665,14.608335,18.758335,1809.814,22.8995,61.73433333333333,2.4591333333333334,90.96766666666666,913.1143016666666,724.11,0.0,23.058666666666667,22.726166666666664,62.84533333333333,60.708666666666666,,0.3126873126873125,,,,0.5037267655752294
2024-07-06 17:00:00,24.17719,26.391665,14.591665,14.566665,18.775,1809.6305,23.076833333333333,58.1075,2.43055,94.52716666666667,913.5304183333334,577.0483333333334,0.0,23.224833333333333,22.92033333333333,59.0295,57.28083333333333,,0.3146855144855147,,,,0.5039777398899068
2024-07-06 18:00:00,24.713745,26.35833,14.583335,14.583335,18.75,1809.584,22.69766666666667,61.3015,2.2629,113.07833333333332,912.78332,408.9933333333333,0.0,22.8505,22.537,61.89933333333333,60.781333333333336,,0.3156843156843162,,,,0.5041066113569304
2024-07-06 19:00:00,23.485315,26.31667,14.6,14.566665,18.7,1809.514,21.994666666666667,66.33516666666667,1.4557666666666669,121.1415,913.1153916666666,165.14383333333333,0.0,22.135666666666665,21.8475,66.78216666666667,65.90883333333333,,0.3173492507492506,,,,0.5043265561322102
2024-07-06 20:00:00,20.839725,26.308335,14.616665,14.533335,18.708335,1810.48,20.91583333333333,73.83633333333334,0.59625,88.04033333333334,913.505655,68.29133333333333,0.0,21.05633333333333,20.771833333333333,74.17833333333333,73.486,,0.3183482517482515,,,,0.5044616300139283
2024-07-06 21:00:00,19.155940000000005,26.3,14.6,14.583335,18.708335,1810.715,18.556833333333334,89.095,0.3861666666666667,67.85166666666666,913.6550083333332,4.7449,0.0,18.698833333333333,18.401666666666664,89.30833333333334,88.86,,0.3173492507492506,,,,0.5043265561322102
2024-07-06 22:00:00,17.270165,26.325,14.56667,14.6,18.7,1810.887,17.2285,93.08,0.4183666666666666,85.70133333333334,913.9219733333332,0.0,0.0,17.359666666666666,17.070833333333333,93.25,92.88,,0.3170161838161837,,,,0.5042820412316124
2024-07-06 23:00:00,16.559005,26.31667,14.575,14.625,18.741665,1811.4645,16.347333333333335,96.48666666666666,0.8861833333333333,61.96116666666667,914.8119566666668,0.0,0.0,16.489,16.195,96.63,96.32,,0.3160171828171828,,,,0.5041500705286113
2024-07-07 00:00:00,16.04196,26.3,14.55,14.6,18.7,1811.9045,16.160333333333334,95.72666666666667,1.53755,127.723,914.3538016666666,0.0,0.0,16.306333333333335,16.006833333333333,95.90833333333332,95.535,,0.3186813186813188,4.078939937929682,4.8947279255156175,1.2,0.5045071844520161
2024-07-07 01:00:00,15.812915,26.308335,14.616665,14.591665,18.708335,1821.7035,16.216666666666665,92.20666666666666,2.410083333333333,191.535,914.7110216666666,0.0,0.0,16.358,16.0655,92.385,92.05166666666668,,0.3160173826173828,,,,0.5041500966914424
2024-07-07 02:00:00,15.33675,26.3,14.58333,14.608335,18.73333,1823.134,15.238666666666669,92.95666666666666,0.8667166666666667,268.0063833333333,915.0034266666668,0.0,0.0,15.378666666666668,15.079333333333333,93.15,92.75,,0.3170163836163837,,,,0.5042820678576994
2024-07-07 03:00:00,14.818075000000002,26.3,14.616665,14.591665,18.7,1825.1255,15.810333333333334,92.71333333333334,1.6292833333333334,285.14636666666667,916.1251816666668,0.0,0.0,15.950166666666666,15.661666666666664,92.90833333333332,92.51833333333336,,0.3163504495504498,,,,0.5041938385894784
2024-07-07 04:00:00,16.63202,26.266665,14.6,14.625,18.716665,1851.12,18.043166666666664,66.706,4.03155,118.73121666666664,914.65654,0.0,0.0,18.19083333333333,17.8775,67.35033333333334,66.13166666666667,,0.3170163836163837,,,,0.5042820678576994
2024-07-07 05:00:00,17.785800000000002,26.28333,14.575,14.56667,18.708335,1873.8445,16.901666666666667,73.16000000000001,1.6500333333333332,247.0647,915.2509066666668,0.0,0.0,17.046499999999998,16.745,73.46733333333333,72.8315,,0.3196803196803197,,,,0.5046453913776996
2024-07-07 06:00:00,15.68708,26.25833,14.6,14.591665,18.7,1873.854,15.601833333333332,84.42833333333333,1.5447833333333334,252.09153333333333,915.1760533333332,2.2364,0.0,15.745666666666668,15.432666666666668,84.63000000000001,84.195,,0.3186815184815185,,,,0.5045072118576286
2024-07-07 07:00:00,15.338875000000002,26.25833,14.625,14.6,18.716665,1873.88,15.944833333333332,84.16499999999999,0.6294333333333333,174.92021666666668,914.5513233333334,33.67941666666667,0.0,16.095166666666668,15.783833333333332,84.52833333333334,83.74333333333334,,0.3173494505494507,,,,0.5043265829134769
2024-07-07 08:00:00,16.380385,26.216665,14.616665,14.6,18.708335,1873.777,17.24816666666667,76.359,1.748133333333333,220.97333333333333,915.37897,52.38983333333333,0.0,17.398000000000003,17.08216666666667,76.80233333333334,75.92483333333332,,0.3193474525474524,,,,0.5045990784348882
2024-07-07 09:00:00,17.03613,26.2,14.61667,14.616665,18.7,1873.565,16.636333333333333,82.18433333333334,2.3483333333333336,280.76,916.733175,41.517500000000005,0.0,16.782333333333334,16.473166666666668,82.4955,81.86366666666666,,0.3193472527472531,,,,0.5045990507148812
2024-07-07 10:00:00,16.135775,26.2,14.591665,14.641665,18.7,1873.564,16.988666666666667,84.077,2.9239,242.615,917.288125,168.8835,0.0,17.138166666666667,16.835666666666665,84.481,83.65583333333333,,0.3193474525474524,,,,0.5045990784348882
2024-07-07 11:00:00,18.25009,26.2,14.6,14.6,18.7,1873.472,18.66633333333333,72.45949999999999,2.75905,242.20666666666665,917.530205,263.4866666666667,0.0,18.814166666666665,18.509666666666664,73.17316666666667,71.78983333333333,,0.3206793206793206,,,,0.5047859680763156
2024-07-07 12:00:00,20.50627,26.116665,14.641665,14.666665,18.7,1872.092,21.44933333333333,61.29233333333333,2.4508666666666667,273.415,917.32515,705.4383333333334,0.0,21.60233333333333,21.298166666666663,62.87383333333333,59.95616666666667,,0.3196805194805194,,,,0.5046454192555274
