TIMESTAMP,IRT2023C1xx24,TDR2023C10624,TDR2023C11824,TDR2023C13024,TDR2023C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc,recommendation
2024-08-02 17:00:00,28.426325,22.600000000000005,17.216665,19.8,22.791665,34.537,33.608,3.9325,153.91833333333335,920.067355,498.8383333333333,0.0,34.6945,34.37583333333334,34.007,33.264,0.0,0.1521812187812187,,,,0.2606409438094248
2024-08-02 18:00:00,28.08154,22.541665,17.2,19.741665,22.78333,33.8645,35.535,3.61585,151.65833333333333,919.5752466666668,326.67833333333334,0.0,34.019333333333336,33.69766666666667,35.81016666666667,35.26199999999999,,0.1575092907092908,,,,0.42925658800171673
2024-08-02 19:00:00,27.780685,22.5,17.158334999999997,19.708335,22.733335,32.313,39.01583333333333,2.8247166666666668,141.075,919.2539033333334,145.6765,0.0,32.45633333333333,32.1585,39.24783333333333,38.79766666666667,,0.1621710289710289,,,,0.4327474605192691
2024-08-02 20:00:00,25.04091,22.50833,17.125,19.70833,22.741665,28.62833333333333,53.57166666666667,0.9353333333333332,109.46416666666669,919.48909,14.4283,0.0,28.769166666666667,28.475,53.83716666666667,53.3135,,0.1631704295704298,,,,0.43348924256607646
2024-08-02 21:00:00,22.91718,22.558335,17.133335,19.691665,22.725,27.072166666666664,53.23800000000001,1.6710833333333333,140.56333333333333,920.05714,0.0,0.0,27.208666666666662,26.92983333333333,53.3895,53.088166666666666,,0.1615050949050946,,,,0.43225196937126387
2024-08-02 22:00:00,23.684265,22.600000000000005,17.125,19.7,22.70833,26.389,51.50866666666666,2.726583333333333,147.735,920.2336466666668,0.0,0.0,26.5285,26.237666666666662,51.662,51.3675,,0.1598401598401595,,,,0.43100868425416566
2024-08-02 23:00:00,23.49194,22.600000000000005,17.14167,19.7,22.716670000000004,26.3905,50.55383333333334,2.49935,211.9633333333333,921.217655,0.0,0.0,26.527833333333334,26.2315,50.77166666666667,50.33633333333333,,0.1591740259740259,,,,0.43050937523141186
2024-08-03 00:00:00,22.567655,22.600000000000005,17.191665,19.708335,22.725,25.3875,57.57,0.6431333333333333,209.3863333333333,921.5450933333334,0.0,0.0,25.53483333333333,25.2335,57.88533333333333,57.25916666666667,,0.1568431568431565,6.15522162471229,7.078504868419133,1.15,0.42875322190464515
2024-08-03 01:00:00,19.454885,22.616665,17.133335,19.7,22.749995,21.932,73.98333333333333,0.4672166666666666,171.49166666666667,920.6659033333332,0.0,0.0,22.0725,21.784333333333333,74.24583333333334,73.71433333333333,,0.1588411588411586,,,,0.430259453062554
2024-08-03 02:00:00,18.352025,22.633335,17.166665,19.733335,22.75833,22.297,70.23716666666665,1.1676666666666666,137.89666666666665,919.5774433333332,0.0,0.0,22.451,22.149166666666662,70.50083333333333,69.97483333333334,,0.155511088911089,,,,0.42774291103362333
2024-08-03 03:00:00,19.373405,22.625,17.2,19.7,22.749995,23.646,60.751333333333335,2.542533333333333,161.035,918.830815,0.0,0.0,23.794833333333333,23.490333333333336,60.9195,60.583333333333336,,0.1558441558441559,,,,0.42799600320361736
2024-08-03 04:00:00,20.238525,22.600000000000005,17.175,19.741665,22.783330000000003,23.303,61.10083333333333,2.823383333333333,164.60333333333335,918.7192933333332,0.0,0.0,23.442833333333333,23.148666666666667,61.231,60.97016666666666,,0.1561772227772226,,,,0.42824877482829377
2024-08-03 05:00:00,19.917905,22.600000000000005,17.2,19.733335,22.75,22.176666666666662,67.993,2.2685833333333334,245.1383333333333,919.1330733333332,0.0,0.0,22.32333333333333,22.020666666666667,68.1985,67.792,,0.155511088911089,,,,0.42774291103362333
2024-08-03 06:00:00,16.627665,22.600000000000005,17.208335,19.75,22.76666,19.71516666666667,81.64366666666666,0.8051499999999999,209.89166666666668,919.706715,0.3061,0.0,19.861833333333333,19.559833333333334,81.8495,81.42,,0.1545120879120878,,,,0.4269818218415867
2024-08-03 07:00:00,15.96869,22.575000000000003,17.2,19.758335,22.8,18.912666666666667,84.7325,1.0902666666666667,209.11166666666668,919.6267983333332,31.482166666666668,0.0,19.058333333333334,18.750166666666665,85.012,84.43066666666667,,0.155511088911089,,,,0.42774291103362333
2024-08-03 08:00:00,18.579675,22.583335,17.21667,19.783335,22.825000000000003,22.259,69.24549999999999,1.3865333333333334,278.30833333333334,919.2929416666668,237.61666666666667,0.0,22.4035,22.10183333333333,69.736,68.76766666666667,,0.1535128871128868,,,,0.4262175440069274
