TIMESTAMP,IRT2006B1xx24,TDR2006B10624,TDR2006B11824,TDR2006B13024,TDR2006B14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-29 02:00:00,20.258335,22.866665,16.875,13.8,11.45,17.09016666666667,87.63333333333334,1.2340000000000002,168.69500000000002,911.19409,0.0,0.0,17.235333333333333,16.930833333333332,87.91666666666667,87.34666666666666,,0.5866633866133867,,,
2024-07-29 03:00:00,20.233335,22.841665,16.9,13.8,11.491665,16.699666666666666,87.69333333333334,0.9939833333333332,154.245,910.98405,0.0,0.0,16.847166666666666,16.543,87.93666666666667,87.45,,0.5854146853146857,,,
2024-07-29 04:00:00,20.25,22.808335,16.91667,13.8,11.491665,15.377,92.105,1.49155,171.76666666666668,911.139145,0.0,0.0,15.523666666666664,15.217166666666666,92.35833333333332,91.83833333333334,,0.585913986013986,,,
2024-07-29 05:00:00,20.283335,22.808335,16.925,13.8,11.48333,14.637833333333331,93.15166666666669,0.91355,169.00231666666664,911.662465,0.0,0.0,14.7775,14.501833333333334,93.36833333333334,92.92333333333332,,0.5859141358641357,,,
2024-07-29 06:00:00,20.216665,22.81667,16.98333,13.775,11.491665,14.064666666666666,94.54166666666669,0.69655,146.35575,912.5927833333334,1.2108166666666669,0.0,14.1955,13.926166666666669,94.74,94.34833333333331,,0.5844156343656347,,,
2024-07-29 07:00:00,20.233335,22.816665,17.0,13.8,11.5,14.888666666666667,94.95666666666666,0.1666,72.78999999999999,913.1656333333334,59.4955,0.0,15.027166666666666,14.731833333333332,95.14,94.76,,0.582917132867133,,,
2024-07-29 08:00:00,20.2,22.8,16.991664999999998,13.8,11.491665,18.7545,86.405,0.4429666666666667,282.3931666666667,913.2819833333334,241.94166666666663,0.0,18.9055,18.5895,86.905,85.92166666666667,,0.583916183816184,,,
2024-07-29 09:00:00,20.200000000000003,22.8,17.0,13.791665,11.5,22.165333333333333,80.71033333333334,1.1874,77.48831666666666,913.52809,422.39833333333337,0.0,22.310166666666664,22.02083333333333,81.50433333333334,79.99533333333333,,0.5836663836163837,,,
2024-07-29 10:00:00,20.191665,22.8,17.0,13.8,11.475,24.904,71.81400000000001,1.53005,49.25333333333333,913.7039833333332,589.1733333333334,0.0,25.061333333333334,24.749333333333333,72.75533333333333,70.8495,,0.584165834165834,,,
2024-07-29 11:00:00,20.116665,22.8,17.0,13.8,11.475,27.82283333333333,63.29716666666666,1.3074,88.25510000000001,913.4163466666666,726.7083333333334,0.0,27.979166666666668,27.660666666666668,64.44966666666667,62.214000000000006,,0.584165834165834,,,
