TIMESTAMP,IRT5006B1xx24,TDR5006B10624,TDR5006B11824,TDR5006B13024,TDR5006B14224,DEN5006B1xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-16 03:00:00,19.64626,21.7,14.366665,11.5,17.0,1771.5899999999997,19.7015,89.26333333333334,1.4027833333333333,74.38983333333334,914.51522,0.0,0.0,19.836333333333336,19.55133333333333,89.475,89.03999999999999,,0.5994006493506494,,,
2024-07-16 04:00:00,19.328975,21.725,14.383335,11.508335,17.0,1771.341,19.242833333333333,91.49666666666668,0.73795,82.83383333333333,914.2630483333334,0.0,0.0,19.398666666666667,19.08383333333333,91.66333333333334,91.315,,0.5979019980019977,,,
2024-07-16 05:00:00,18.911295,21.774995,14.4,11.5,17.0,1771.341,18.90266666666667,94.285,1.1848666666666667,166.7128833333333,914.976015,0.0,0.0,19.0475,18.74816666666667,94.445,94.105,,0.596153996003996,,,
2024-07-16 06:00:00,18.59472,21.708335,14.38333,11.508335,17.0,1771.4654999999998,18.427333333333333,94.92333333333332,0.4000666666666667,80.84903333333334,915.1421866666666,1.0454666666666668,0.0,18.5695,18.27133333333333,95.08166666666666,94.75333333333332,,0.5984015984015983,,,
2024-07-16 07:00:00,18.231025,21.725,14.391665,11.5,17.0,1772.025,18.7005,96.31,0.7988833333333333,222.64166666666668,915.3933,82.84591666666667,0.0,18.84016666666667,18.5415,96.46833333333332,96.12333333333332,,0.5979021478521477,,,
2024-07-16 08:00:00,20.83856,21.78333,14.375,11.533335,17.0,1772.0675,21.100666666666665,86.01833333333335,1.1824,312.325,915.6409783333334,262.51666666666665,0.0,21.2485,20.950666666666667,86.55,85.502,,0.5956543956043957,,,
2024-07-16 09:00:00,23.41719,21.8,14.4,11.5,17.0,1771.7240000000002,22.826666666666664,77.30199999999999,1.3425,297.865,915.9704933333334,419.6666666666667,0.0,22.97233333333333,22.664166666666667,78.09333333333333,76.539,,0.5954045954045953,,,
2024-07-16 10:00:00,25.50581,21.8,14.375,11.525,17.0,1771.936,24.834333333333333,70.13266666666667,1.4653333333333334,277.0328333333334,916.167125,593.6216666666667,0.0,24.98166666666667,24.67633333333333,70.99383333333334,69.37266666666666,,0.5954045954045953,,,
2024-07-16 11:00:00,27.250940000000003,21.741665,14.375,11.5,17.0,1772.032,26.9995,62.31433333333334,1.3273166666666667,287.97333333333336,915.9939466666668,726.9233333333334,0.0,27.152833333333334,26.8315,63.06183333333333,61.60583333333333,,0.5979021478521477,,,
2024-07-16 12:00:00,29.6718,21.7,14.375,11.5,16.991665,1771.5220000000002,29.1665,53.23316666666666,1.8881,230.6,915.89625,824.7033333333333,0.0,29.323666666666668,28.9965,54.04533333333333,52.48966666666667,,0.5994006493506494,,,
2024-07-16 13:00:00,31.12688,21.683335,14.4,11.53333,16.966665,1768.407,31.0415,45.561,1.6728166666666666,253.3673333333333,915.595365,856.475,0.0,31.213,30.8575,46.447,44.61466666666667,,0.5989011988011986,,,
2024-07-16 14:00:00,32.461985000000006,21.625,14.34167,11.5,16.975,1754.9450000000002,31.907333333333334,41.36516666666667,1.707,198.27791666666664,915.2775533333332,874.7833333333333,0.0,32.07233333333333,31.732333333333333,42.59583333333333,40.337833333333336,,0.603146753246753,,,
2024-07-16 15:00:00,32.873495,21.6,14.358335,11.508335,16.9,1736.0904999999998,32.194,39.52216666666666,1.8047,85.12506666666667,914.9160183333332,803.45,0.0,32.358333333333334,32.02,40.71216666666667,38.50566666666667,,0.6053945054945055,,,
2024-07-16 16:00:00,33.552565,21.6,14.325,11.491665,16.908335,1726.086,32.444,36.62883333333333,1.5710666666666666,82.70041666666665,914.7791533333332,694.1800000000001,0.0,32.601,32.2715,37.4935,35.900333333333336,,0.6066433566433563,,,
2024-07-16 17:00:00,34.582530000000006,21.575,14.341665,11.483335,16.816665,1723.5105,32.54683333333333,36.814,1.6275166666666665,83.86200000000001,914.2600266666668,549.1466666666668,0.0,32.708666666666666,32.38466666666667,37.70966666666666,36.09016666666666,,0.6098901598401597,,,
2024-07-16 18:00:00,33.5876,21.6,14.316669999999998,11.5,16.85,1141.10175,28.513666666666666,47.3275,2.6488,61.2755,914.6243333333332,301.76166666666666,0.0,28.68283333333333,28.33566666666667,48.00066666666667,46.72316666666666,,0.6083915084915085,,,
2024-07-16 19:00:00,18.688925,21.6,14.4,11.5125,16.791665000000002,1735.529,26.654333333333334,65.8245,2.26135,94.32933333333334,914.9770016666666,191.9883333333333,0.0,26.8005,26.48983333333333,66.20333333333333,65.43900000000001,,0.6072677822177822,,,
