TIMESTAMP,TDR2026C23024,TDR2026C21824,TDR2026C20624,IRT2026C2xx24,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-21 07:00:00,23.40833,18.408335,20.85,,13.624166666666667,99.52,0.4212499999999999,185.8683333333333,922.5097533333334,58.188833333333335,0.0,13.772666666666668,13.473666666666666,99.65666666666668,99.36,,0.0303030969030969,,,
2024-07-21 08:00:00,23.40833,18.433335,20.84167,,16.494833333333336,94.50166666666668,0.7899499999999999,301.8816666666667,922.71397,191.59333333333333,0.0,16.635166666666667,16.327333333333332,94.74333333333334,94.25166666666668,,0.0296369630369626,,,
2024-07-21 09:00:00,23.40833,18.416665,20.858335,,19.975,79.305,0.6162666666666666,276.1229,922.769225,350.665,0.0,20.114166666666662,19.8325,79.79566666666666,78.786,,0.029637162837163,,,
2024-07-21 10:00:00,23.4,18.46667,20.808335,,23.212333333333333,63.36866666666666,1.2178,181.1277166666667,922.657755,504.6783333333333,0.0,23.361,23.048333333333336,64.16,62.686,,0.0299698301698299,,,
2024-07-21 11:00:00,23.425,18.44167,20.9,,24.9705,58.306666666666665,1.4565333333333332,111.20365,922.5286833333332,646.9133333333334,0.0,25.1375,24.801666666666662,59.03233333333333,57.62616666666667,,0.026306893106893,,,
2024-07-21 12:00:00,23.4,18.433335,21.041665,,26.00616666666667,53.92816666666667,1.903133333333333,50.37266666666667,922.3122233333332,743.8166666666667,0.0,26.166833333333333,25.835500000000003,54.69566666666666,53.1965,,0.0219780219780222,,,
2024-07-21 13:00:00,23.4,18.4,20.841665,,26.805,48.89783333333333,1.9649333333333328,74.51911666666666,921.9423716666666,732.785,0.0,26.97433333333333,26.6235,49.93116666666666,47.902166666666666,,0.0313020979020981,,,
2024-07-21 14:00:00,23.308335,18.4,20.716665,,27.71433333333333,43.61816666666667,2.0515,76.26016666666666,921.38063,794.0433333333333,0.0,27.884166666666665,27.53833333333333,44.38666666666666,42.88583333333334,,0.0399600399600402,,,
2024-07-21 15:00:00,23.3,18.391665,20.725,,27.889666666666667,45.69533333333333,2.0599666666666665,63.057,920.5558766666668,718.285,0.0,28.0465,27.72283333333333,46.71683333333333,44.811166666666665,,0.0402931068931068,,,
2024-07-21 16:00:00,23.3,18.38333,20.7,,27.9555,44.714000000000006,2.31315,63.848333333333336,920.0817916666668,643.7333333333333,0.0,28.112,27.788666666666664,45.53716666666666,43.99366666666666,,0.0416251748251747,,,
2024-07-21 17:00:00,23.274995,18.375,20.825,,27.846833333333333,44.899,1.9271833333333328,74.27116666666667,919.6929566666666,498.5366666666667,0.0,28.00783333333333,27.683333333333334,45.60766666666667,44.25783333333333,,0.0379622377622378,,,
