TIMESTAMP,IRT2006B1xx24,TDR2006B10624,TDR2006B11824,TDR2006B13024,TDR2006B14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,swsi,et,cwsi
2024-07-15 20:00:00,19.625,21.4,18.75,17.825000000000003,12.2,28.953666666666667,43.92666666666666,0.4117833333333333,97.535,912.8381733333332,32.34845,0.0,29.091666666666665,28.799666666666667,44.51983333333333,43.37083333333333,0.4313186813186814,,
2024-07-15 21:00:00,19.675,21.475,18.78333,17.883335,12.2,24.362666666666662,60.181,0.6672333333333333,115.16,913.4713433333332,0.3929,0.0,24.523666666666667,24.19383333333333,60.6705,59.751666666666665,0.4263237262737264,,
2024-07-15 22:00:00,19.691665,21.50833,18.775,17.95833,12.2,22.962333333333333,70.43900000000001,3.6125666666666665,283.25478333333336,915.3711383333334,0.0,0.0,23.125666666666667,22.8,70.96000000000001,69.96533333333333,0.4233268731268733,,
2024-07-15 23:00:00,19.75833,21.583335,18.8,18.0,12.241665,23.602500000000003,62.7185,4.389799999999999,80.71836666666667,914.8455633333334,0.0,0.0,23.749,23.4475,63.0395,62.386,0.4178321678321681,,
2024-07-16 00:00:00,19.7,21.6,18.8,18.0,12.2,23.937666666666665,58.3905,1.1737,205.43066666666667,913.9268816666666,0.0,0.0,24.0885,23.7785,58.700500000000005,58.11133333333333,0.4185814185814184,5.273541323016029,
2024-07-16 01:00:00,,,,,,23.538166666666665,57.9265,3.03065,312.27666666666664,915.9417983333332,0.0,0.0,23.689,23.3845,58.184333333333335,57.66983333333334,,,
2024-07-16 02:00:00,,,,,,20.578,84.03666666666666,1.5579666666666665,158.79575000000003,915.5244016666668,0.0,0.0084666666666666,20.72683333333333,20.42383333333333,84.45766666666667,83.65516666666667,,,
2024-07-16 03:00:00,,,,,,19.7015,89.26333333333334,1.4027833333333333,74.38983333333334,914.51522,0.0,0.0,19.836333333333336,19.55133333333333,89.475,89.03999999999999,,,
2024-07-16 04:00:00,,,,,,19.242833333333333,91.49666666666668,0.73795,82.83383333333333,914.2630483333334,0.0,0.0,19.398666666666667,19.08383333333333,91.66333333333334,91.315,,,
2024-07-16 05:00:00,19.916665,21.55833,18.883335,18.1,12.225,18.90266666666667,94.285,1.1848666666666667,166.7128833333333,914.976015,0.0,0.0,19.0475,18.74816666666667,94.445,94.105,0.4135864635364637,,
2024-07-16 06:00:00,20.058335,21.55,18.866665,18.1,12.25,18.427333333333333,94.92333333333332,0.4000666666666667,80.84903333333334,915.1421866666666,1.0454666666666668,0.0,18.5695,18.27133333333333,95.08166666666666,94.75333333333332,0.4135864635364637,,
2024-07-16 07:00:00,20.258335,21.524995,18.858335,18.18333,12.258335,18.7005,96.31,0.7988833333333333,222.64166666666668,915.3933,82.84591666666667,0.0,18.84016666666667,18.5415,96.46833333333332,96.12333333333332,0.4118383116883116,,
2024-07-16 08:00:00,20.44167,21.516665,18.908335,18.183335,12.216665,21.100666666666665,86.01833333333335,1.1824,312.325,915.6409783333334,262.51666666666665,0.0,21.2485,20.950666666666667,86.55,85.502,0.4118381618381617,,
2024-07-16 09:00:00,20.608335,21.5,18.966665,18.191665,12.258335,22.826666666666664,77.30199999999999,1.3425,297.865,915.9704933333334,419.6666666666667,0.0,22.97233333333333,22.664166666666667,78.09333333333333,76.539,0.409090959040959,,
2024-07-16 10:00:00,20.858335,21.5,18.825,18.116665,12.241665,24.834333333333333,70.13266666666667,1.4653333333333334,277.0328333333334,916.167125,593.6216666666667,0.0,24.98166666666667,24.67633333333333,70.99383333333334,69.37266666666666,0.416084015984016,,
2024-07-16 11:00:00,21.1,21.441665,18.791665,18.108335,12.24167,26.9995,62.31433333333334,1.3273166666666667,287.97333333333336,915.9939466666668,726.9233333333334,0.0,27.152833333333334,26.8315,63.06183333333333,61.60583333333333,0.419080869130869,,
2024-07-16 12:00:00,21.341665,21.4,18.775,18.008335000000002,12.225,29.1665,53.23316666666666,1.8881,230.6,915.89625,824.7033333333333,0.0,29.323666666666668,28.9965,54.04533333333333,52.48966666666667,0.4243256243756247,,
2024-07-16 13:00:00,21.55833,21.4,18.75,17.941665,12.24167,31.0415,45.561,1.6728166666666666,253.3673333333333,915.595365,856.475,0.0,31.213,30.8575,46.447,44.61466666666667,0.4265733766233764,,
2024-07-16 14:00:00,21.716665,21.4,18.7,17.891665,12.25833,31.907333333333334,41.36516666666667,1.707,198.27791666666664,915.2775533333332,874.7833333333333,0.0,32.07233333333333,31.732333333333333,42.59583333333333,40.337833333333336,0.429071078921079,,
2024-07-16 15:00:00,21.841665,21.391665,18.7,17.791665000000002,12.25,32.194,39.52216666666666,1.8047,85.12506666666667,914.9160183333332,803.45,0.0,32.358333333333334,32.02,40.71216666666667,38.50566666666667,0.4325675324675327,,
2024-07-16 16:00:00,21.90833,21.366665,18.7,17.766665,12.3,32.444,36.62883333333333,1.5710666666666666,82.70041666666665,914.7791533333332,694.1800000000001,0.0,32.601,32.2715,37.4935,35.900333333333336,0.4325675324675324,,
2024-07-16 17:00:00,21.983335,21.358335,18.675,17.691665,12.291665,32.54683333333333,36.814,1.6275166666666665,83.86200000000001,914.2600266666668,549.1466666666668,0.0,32.708666666666666,32.38466666666667,37.70966666666666,36.09016666666666,0.436063986013986,,
2024-07-16 18:00:00,22.016665,21.35833,18.608335,17.674999999999997,12.291665,28.513666666666666,47.3275,2.6488,61.2755,914.6243333333332,301.76166666666666,0.0,28.68283333333333,28.33566666666667,48.00066666666667,46.72316666666666,0.4385615384615386,,
2024-07-16 19:00:00,22.058335,21.383335,18.625,17.7,12.3,26.654333333333334,65.8245,2.26135,94.32933333333334,914.9770016666666,191.9883333333333,0.0,26.8005,26.48983333333333,66.20333333333333,65.43900000000001,0.4363136363636367,,
2024-07-16 20:00:00,22.1,21.4,18.6,17.691665,12.3,24.620833333333334,71.54516666666667,1.9113666666666669,104.151,916.1745233333334,53.38441666666667,0.0084666666666666,24.77533333333333,24.459166666666665,72.0635,71.05083333333333,0.4368132367632367,,
2024-07-16 21:00:00,22.175,21.458335,18.625,17.775,12.3,19.87283333333333,80.65316666666666,1.5461833333333332,106.67566666666669,917.162995,0.01325,0.0,20.02533333333333,19.714,80.97233333333334,80.34066666666666,0.431818131868132,,
2024-07-16 22:00:00,22.2,21.458335,18.625,17.8,12.3,18.383666666666667,87.725,0.6780666666666666,112.91321666666666,917.9952283333332,0.0,0.0,18.52583333333333,18.230166666666666,87.97666666666667,87.47166666666666,0.4310688811188811,,
2024-07-16 23:00:00,22.23333,21.416665,18.64167,17.808335,12.3,17.5045,92.205,0.9878166666666668,164.17683333333335,918.7502866666669,0.0,0.0,17.64783333333333,17.345000000000002,92.38166666666666,92.02833333333334,0.4315683316683317,,
2024-07-17 00:00:00,22.216665,21.425,18.675,17.816665,12.3,17.148833333333336,94.24166666666666,0.3620333333333334,35.24966666666667,919.0379166666668,0.0,0.0,17.28933333333333,16.993333333333332,94.42,94.045,0.43006998001998,4.217631211496008,
2024-07-17 01:00:00,22.266665,21.4,18.683335,17.858334999999997,12.3,16.170333333333335,96.54333333333334,0.4352666666666666,100.97833333333332,918.98366,0.0,0.0,16.312666666666665,16.007333333333335,96.70166666666668,96.37833333333332,0.4293205794205798,,
2024-07-17 02:00:00,22.274995,21.4,18.7,17.9,12.3,15.153666666666668,97.56833333333334,0.3354999999999999,94.85166666666667,918.8655216666668,0.0,0.0,15.2975,15.0,97.72833333333332,97.38333333333334,0.4275724275724274,,
2024-07-17 03:00:00,22.3,21.4,18.691665,17.908335,12.3,14.404166666666669,98.42833333333331,1.0531333333333337,177.075,919.6361283333332,0.0,0.0,14.543333333333331,14.269,98.58666666666666,98.26166666666668,0.4275724275724277,,
2024-07-17 04:00:00,22.3,21.4,18.683335,17.925,12.3,13.946,98.86833333333334,0.7898833333333334,156.02333333333334,920.019405,0.0,0.0,14.090333333333332,13.803333333333336,99.005,98.71333333333334,0.4273226273726274,,
2024-07-17 05:00:00,22.3,21.4,18.7,17.975,12.3,13.100166666666668,98.76833333333336,0.7944333333333333,167.985,920.46607,0.0,0.0,13.2405,12.9505,98.90333333333334,98.615,0.425324675324675,,
2024-07-17 06:00:00,22.3,21.383335,18.7,18.0,12.3,12.881833333333333,98.92166666666668,0.9594166666666666,177.8766666666667,920.9917316666669,4.9455,0.0,13.020166666666666,12.722333333333331,99.06,98.76333333333334,0.4250748751248751,,
2024-07-17 07:00:00,22.316665,21.366665,18.7,18.0,12.3,15.866666666666667,98.17166666666668,0.7324166666666667,44.937333333333335,921.3315166666667,99.2625,0.0,16.012999999999998,15.7155,98.34833333333331,97.99,0.4255744755244757,,
2024-07-17 08:00:00,22.308335,21.3,18.7,18.0,12.3,19.063333333333333,88.85166666666667,1.2716833333333333,52.997166666666665,921.841135,268.47166666666664,0.0,19.208166666666667,18.9055,89.30333333333333,88.40666666666667,0.4275724275724274,,
2024-07-17 09:00:00,22.316665,21.3,18.7,18.0,12.3,21.279333333333334,81.78566666666667,1.4994666666666667,77.71883333333334,922.3753066666668,390.7766666666666,0.0,21.43433333333333,21.142,82.61033333333333,81.02433333333333,0.4275724275724274,,
2024-07-17 10:00:00,22.316665,21.291665,18.691665,18.0,12.3,23.47,73.2655,2.7042333333333333,58.36666666666667,922.1854183333332,567.58,0.0,23.610833333333336,23.304666666666662,74.12316666666668,72.44383333333333,0.428072027972028,,
2024-07-17 11:00:00,22.308335,21.24167,18.666665,17.933335,12.308335,25.5165,65.40383333333334,2.4307666666666665,62.35,922.265835,694.06,0.0,25.665333333333333,25.358,66.38166666666667,64.52833333333334,0.4320677822177821,,
2024-07-17 12:00:00,22.291665,21.208335,18.675,17.833334999999998,12.308335,27.000333333333334,57.35666666666667,2.568766666666667,61.630833333333335,922.27341,819.0,0.0,27.171666666666667,26.811333333333334,58.485,56.36783333333334,0.4358140359640361,,
2024-07-17 13:00:00,22.291665,21.191665,18.6,17.74167,12.325,27.210500000000003,55.379666666666665,2.5112,72.87816666666666,922.0416083333332,751.2433333333333,0.0,27.393,27.017666666666667,56.25083333333334,54.55083333333334,0.4408091408591411,,
2024-07-17 14:00:00,22.274995,21.133335,18.525,17.68333,12.3,27.74833333333333,53.88466666666667,2.6316333333333333,62.0515,921.7836216666668,681.58,0.0,27.942833333333333,27.556,54.755,53.060833333333335,0.4473027472527474,,
2024-07-17 15:00:00,22.25833,21.108335,18.441665,17.608334999999997,12.3,27.38083333333333,53.54733333333333,2.3626666666666667,73.16683333333334,921.4680283333332,452.4933333333333,0.0,27.547,27.204,54.27283333333333,52.89383333333333,0.4527971528471528,,
